Year,Date,Site,Transect,Uniq_Transect,Protocol,Start_Time,Start_Depth,End_Depth,Temp,Organism,Isolates,Depth_Top,Max_Diam,Max_Length,Max_Width,Max_Height,OD,TD,RD,Disease,Percent_Pale,Percent_Bleach,Bleaching,Collector,Notes
2015,MISSING,1206DFR,1,2015.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,32,MISSING,MISSING,16,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,1,2015.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,17,MISSING,MISSING,5,0,MISSING,0,DS,MISSING,MISSING,PB,JOBO,Also VIAL
2015,MISSING,1206DFR,1,2015.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,OFRA,MISSING,MISSING,21,MISSING,MISSING,11,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,1,2015.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SBOU,MISSING,MISSING,22,MISSING,MISSING,12,5,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,1,2015.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,16,MISSING,MISSING,5,0,MISSING,0,DS,MISSING,MISSING,P,JOBO,Also VIAL
2015,MISSING,1206DFR,1,2015.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,PDIV,MISSING,MISSING,18,MISSING,MISSING,11,0,MISSING,0,None,MISSING,MISSING,BL,JOBO,Also VIAL
2015,MISSING,1206DFR,1,2015.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,14,MISSING,MISSING,5,0,MISSING,0,DS,MISSING,MISSING,BL,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,12,MISSING,MISSING,17,0,MISSING,5,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,MMEA,MISSING,MISSING,22,MISSING,MISSING,7,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,MDEC,MISSING,MISSING,11,MISSING,MISSING,4,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,54,MISSING,MISSING,8,10,MISSING,5,DS,MISSING,MISSING,PB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,OFRA,MISSING,MISSING,55,MISSING,MISSING,61,25,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,16,MISSING,MISSING,10,0,MISSING,0,DS,MISSING,MISSING,PB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,OFRA,MISSING,MISSING,58,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,MMEA,MISSING,MISSING,18,MISSING,MISSING,6,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,20,MISSING,MISSING,10,0,MISSING,0,DS,MISSING,MISSING,BL,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,SINT,MISSING,MISSING,15,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,ALAM,MISSING,MISSING,21,MISSING,MISSING,3,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PSTR,MISSING,MISSING,17,MISSING,MISSING,21,0,MISSING,10,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,MJAC,MISSING,MISSING,10,MISSING,MISSING,16,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,20,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PPOR,MISSING,MISSING,23,MISSING,MISSING,7,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,CNAT,MISSING,MISSING,38,MISSING,MISSING,14,20,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,2,2015.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,ACER,MISSING,MISSING,34,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,23,MISSING,MISSING,13,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,DLAB,MISSING,MISSING,22,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,24,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,OFRA,MISSING,MISSING,47,MISSING,MISSING,52,0,MISSING,2,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,OFRA,MISSING,MISSING,27,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,26,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,BL,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,25,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,MMEA,MISSING,MISSING,19,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,16,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,MMEA,MISSING,MISSING,36,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,OFAV,MISSING,MISSING,55,MISSING,MISSING,34,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,20,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,OANN,MISSING,MISSING,83,MISSING,MISSING,70,0,MISSING,2,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,38,MISSING,MISSING,14,5,MISSING,3,DS,MISSING,MISSING,P,JOBO,Also VIAL
2015,MISSING,1206DFR,3,2015.C.1206DFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,MANG,MISSING,MISSING,29,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,15,MISSING,MISSING,5,0,MISSING,0,DS,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,16,MISSING,MISSING,7,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,42,MISSING,MISSING,13,0,MISSING,0,DS,MISSING,MISSING,PB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,DSTO,MISSING,MISSING,12,MISSING,MISSING,2,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,22,MISSING,MISSING,16,0,MISSING,5,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,PPOR,MISSING,MISSING,35,MISSING,MISSING,24,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,ATEN,MISSING,MISSING,154,MISSING,MISSING,35,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,MCOM,MISSING,MISSING,24,MISSING,MISSING,32,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,30,MISSING,MISSING,16,0,MISSING,5,DS,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,MCAV,MISSING,MISSING,14,MISSING,MISSING,27,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,AAGA,MISSING,MISSING,25,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,MJAC,MISSING,MISSING,22,MISSING,MISSING,17,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,25,MISSING,MISSING,4,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,27,MISSING,MISSING,34,0,MISSING,5,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,20,MISSING,MISSING,24,5,MISSING,10,DS,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,31,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,1,2015.C.CZ2SFR.1,MBRS,MISSING,9,MISSING,MISSING,SINT,MISSING,MISSING,24,MISSING,MISSING,3,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,DSTO,MISSING,MISSING,20,MISSING,MISSING,17,10,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,SINT,MISSING,MISSING,26,MISSING,MISSING,13,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,28,MISSING,MISSING,16,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,48,MISSING,MISSING,20,15,MISSING,5,DS,MISSING,MISSING,PB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,76,MISSING,MISSING,40,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,MCAV,MISSING,MISSING,27,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,ATEN,MISSING,MISSING,44,MISSING,MISSING,26,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,26,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,MCAV,MISSING,MISSING,43,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,24,MISSING,MISSING,45,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,41,MISSING,MISSING,20,15,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,PAST,MISSING,MISSING,14,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,40,MISSING,MISSING,16,20,MISSING,0,DS,MISSING,MISSING,BL,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,24,MISSING,MISSING,12,0,MISSING,0,DS,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,36,MISSING,MISSING,17,0,MISSING,5,DS,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,PAST,MISSING,MISSING,34,MISSING,MISSING,20,10,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,18,MISSING,MISSING,17,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,2,2015.C.CZ2SFR.2,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,33,MISSING,MISSING,12,0,MISSING,0,DS,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,DSTO,MISSING,MISSING,22,MISSING,MISSING,9,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,24,MISSING,MISSING,18,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,42,MISSING,MISSING,22,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,49,MISSING,MISSING,35,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,MCAV,MISSING,MISSING,32,MISSING,MISSING,5,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,MCOM,MISSING,MISSING,95,MISSING,MISSING,45,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,PAST,MISSING,MISSING,35,MISSING,MISSING,13,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,80,MISSING,MISSING,30,0,MISSING,0,DS,MISSING,MISSING,PB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,ATEN,MISSING,MISSING,195,MISSING,MISSING,85,20,MISSING,2,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,MALC,MISSING,MISSING,79,MISSING,MISSING,61,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,PSTR,MISSING,MISSING,25,MISSING,MISSING,23,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,MCAV,MISSING,MISSING,18,MISSING,MISSING,17,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,SSID,MISSING,MISSING,27,MISSING,MISSING,19,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,SINT,MISSING,MISSING,26,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2SFR,3,2015.C.CZ2SFR.3,MBRS,MISSING,9,MISSING,MISSING,ATEN,MISSING,MISSING,173,MISSING,MISSING,58,30,MISSING,5,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,PAST,MISSING,MISSING,22,MISSING,MISSING,11,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,SSID,MISSING,MISSING,25,MISSING,MISSING,7,0,MISSING,0,DS,MISSING,MISSING,BL,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,AAGA,MISSING,MISSING,29,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,SSID,MISSING,MISSING,17,MISSING,MISSING,8,0,MISSING,0,DS,MISSING,MISSING,PB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,DSTO,MISSING,MISSING,16,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,SINT,MISSING,MISSING,16,MISSING,MISSING,5,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,SSID,MISSING,MISSING,29,MISSING,MISSING,20,10,MISSING,5,DS,MISSING,MISSING,PB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,DSTO,MISSING,MISSING,17,MISSING,MISSING,5,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,SSID,MISSING,MISSING,26,MISSING,MISSING,11,0,MISSING,0,None,MISSING,MISSING,BL,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,PDIV,MISSING,MISSING,30,MISSING,MISSING,17,5,MISSING,10,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,PPOR,MISSING,MISSING,24,MISSING,MISSING,5,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,MCAV,MISSING,MISSING,41,MISSING,MISSING,28,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,SSID,MISSING,MISSING,28,MISSING,MISSING,11,0,MISSING,0,DS,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,SINT,MISSING,MISSING,31,MISSING,MISSING,5,0,MISSING,0,DS,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,SSID,MISSING,MISSING,25,MISSING,MISSING,7,0,MISSING,0,DS,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,MALC,MISSING,MISSING,26,MISSING,MISSING,32,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,PAST,MISSING,MISSING,28,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,AAGA,MISSING,MISSING,33,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,MALC,MISSING,MISSING,17,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,EFAS,MISSING,MISSING,22,MISSING,MISSING,4,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,ATEN,MISSING,MISSING,86,MISSING,MISSING,43,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,1,2015.C.CZ2DFR.1,MBRS,MISSING,12,MISSING,MISSING,DSTO,MISSING,MISSING,22,MISSING,MISSING,34,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,2,2015.C.CZ2DFR.2,MBRS,MISSING,12,MISSING,MISSING,SSID,MISSING,MISSING,55,MISSING,MISSING,17,5,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,2,2015.C.CZ2DFR.2,MBRS,MISSING,12,MISSING,MISSING,SSID,MISSING,MISSING,46,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,2,2015.C.CZ2DFR.2,MBRS,MISSING,12,MISSING,MISSING,DSTO,MISSING,MISSING,26,MISSING,MISSING,16,0,MISSING,0,None,MISSING,MISSING,P,JOBO,Also VIAL
2015,2015-07-06,CZ2DFR,2,2015.C.CZ2DFR.2,MBRS,MISSING,12,MISSING,MISSING,PAST,MISSING,MISSING,16,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,JOBO,Also VIAL
